PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.10;This control checks whether the account password policy for IAM users uses the following minimum PCI DSS configurations.RequireUppercaseCharacters â Require at least one uppercase character in password. (Default = true)RequireLowercaseCharacters â Require at least one lowercase character in password. (Default = true)RequireNumbers â Require at least one number in password. (Default = true)MinimumPasswordLength â Password minimum length. (Default = 7 or longer)PasswordReusePrevention â Number of passwords before allowing reuse. (Default = 4)MaxPasswordAge â Number of days before password expiration. (Default = 90).;IAM;;;IAM;;FAIL;IAM password policy does not require at least one uppercase letter.;arn:aws:iam:eu-north-1:128529977749:password-policy;iam_password_policy_uppercase;False;128529977749;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.6;This control checks whether your AWS account is enabled to use a hardware multi-factor authentication (MFA) device to sign in with root user credentials.;IAM;;;IAM;;FAIL;Root account has a virtual MFA instead of a hardware MFA device enabled.;arn:aws:iam::128529977749:mfa;iam_root_hardware_mfa_enabled;False;<root_account>;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.9;The root user has complete access to all the services and resources in an AWS account. MFA adds an extra layer of protection on top of a user name and password. With MFA enabled, when a user signs in to the AWS Management Console, they're prompted for their user name and password and for an authentication code from their AWS MFA device.;IAM;;;IAM;;PASS;MFA is enabled for root account.;arn:aws:iam::128529977749:root;iam_root_mfa_enabled;False;<root_account>;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.3;This control checks whether the active access keys are rotated within 90 days.;IAM;;;IAM;;PASS;User <root_account> does not have access keys.;arn:aws:iam::128529977749:root;iam_rotate_access_key_90_days;False;<root_account>;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.3;This control checks whether the active access keys are rotated within 90 days.;IAM;;;IAM;;PASS;User AdnanTest does not have access keys older than 90 days.;arn:aws:iam::128529977749:user/AdnanTest;iam_rotate_access_key_90_days;False;AdnanTest;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.3;This control checks whether the active access keys are rotated within 90 days.;IAM;;;IAM;;PASS;User Alice does not have access keys.;arn:aws:iam::128529977749:user/Alice;iam_rotate_access_key_90_days;False;Alice;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.3;This control checks whether the active access keys are rotated within 90 days.;IAM;;;IAM;;PASS;User Bob does not have access keys.;arn:aws:iam::128529977749:user/Bob;iam_rotate_access_key_90_days;False;Bob;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.3;This control checks whether the active access keys are rotated within 90 days.;IAM;;;IAM;;PASS;User ce-capstone-ci does not have access keys older than 90 days.;arn:aws:iam::128529977749:user/ce-capstone-ci;iam_rotate_access_key_90_days;False;ce-capstone-ci;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.3;This control checks whether the active access keys are rotated within 90 days.;IAM;;;IAM;;PASS;User Charlie does not have access keys.;arn:aws:iam::128529977749:user/Charlie;iam_rotate_access_key_90_days;False;Charlie;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.3;This control checks whether the active access keys are rotated within 90 days.;IAM;;;IAM;;PASS;User test-developer does not have access keys older than 90 days.;arn:aws:iam::128529977749:user/test-developer;iam_rotate_access_key_90_days;False;test-developer;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.8;This control checks whether your IAM users have passwords or active access keys that have not been used for 90 days.;IAM;;;IAM;;PASS;User <root_account> does not have access keys.;arn:aws:iam::128529977749:root;iam_user_accesskey_unused;False;<root_account>;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.22;This control checks whether your IAM users have passwords or active access keys that have not been used for 45 days or more. To do so, it checks whether the maxCredentialUsageAge parameter of the AWS Config rule is equal to 45 or more.;IAM;;;IAM;;PASS;User <root_account> does not have access keys.;arn:aws:iam::128529977749:root;iam_user_accesskey_unused;False;<root_account>;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.26;This controls checks whether an active SSL/TLS server certificate that is managed in IAM has expired. The control fails if the expired SSL/TLS server certificate isn't removed.;IAM;;;IAM;;PASS;User <root_account> does not have access keys.;arn:aws:iam::128529977749:root;iam_user_accesskey_unused;False;<root_account>;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.8;This control checks whether your IAM users have passwords or active access keys that have not been used for 90 days.;IAM;;;IAM;;PASS;User AdnanTest does not have unused access keys for 45 days.;arn:aws:iam::128529977749:user/AdnanTest;iam_user_accesskey_unused;False;AdnanTest;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.22;This control checks whether your IAM users have passwords or active access keys that have not been used for 45 days or more. To do so, it checks whether the maxCredentialUsageAge parameter of the AWS Config rule is equal to 45 or more.;IAM;;;IAM;;PASS;User AdnanTest does not have unused access keys for 45 days.;arn:aws:iam::128529977749:user/AdnanTest;iam_user_accesskey_unused;False;AdnanTest;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;IAM.26;This controls checks whether an active SSL/TLS server certificate that is managed in IAM has expired. The control fails if the expired SSL/TLS server certificate isn't removed.;IAM;;;IAM;;PASS;User AdnanTest does not have unused access keys for 45 days.;arn:aws:iam::128529977749:user/AdnanTest;iam_user_accesskey_unused;False;AdnanTest;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
